time,entropy
1.042084168336673278e+00,4.266088594173544912e-01
1.052104208416833719e+00,4.088184645479527868e-01
1.062124248496993939e+00,3.911232280720773891e-01
1.072144288577154159e+00,3.736226095647265932e-01
1.082164328657314600e+00,3.564107706590798896e-01
1.092184368737474820e+00,3.395752242974735546e-01
1.102204408817635262e+00,3.231956576953113336e-01
1.112224448897795481e+00,3.073429617389626389e-01
1.122244488977955923e+00,2.920784956723038173e-01
1.132264529058116143e+00,2.774536103147318689e-01
1.142284569138276584e+00,2.635094455730073726e-01
1.152304609218436804e+00,2.502770086718224540e-01
1.162324649298597246e+00,2.377775285254114523e-01
1.172344689378757465e+00,2.260230694108911476e-01
1.182364729458917685e+00,2.150173742155214174e-01
1.192384769539078126e+00,2.047568948533561861e-01
1.202404809619238346e+00,1.952319559698519613e-01
1.212424849699398788e+00,1.864279888225962578e-01
1.222444889779559007e+00,1.783267662326488145e-01
1.232464929859719449e+00,1.709075675588101195e-01
1.242484969939879669e+00,1.641482052929776059e-01
1.252505010020040110e+00,1.580258522975049318e-01
1.262525050100200330e+00,1.525176207184879007e-01
1.272545090180360772e+00,1.476008596570360931e-01
1.282565130260520991e+00,1.432531578685058149e-01
1.292585170340681211e+00,1.394520588873183198e-01
1.302605210420841653e+00,1.361745175749314030e-01
1.312625250501001872e+00,1.333961474793591284e-01
1.322645290581162314e+00,1.310903257775035136e-01
1.332665330661322534e+00,1.292272351983387857e-01
1.342685370741482975e+00,1.277729287439843264e-01
1.352705410821643195e+00,1.266885023698200163e-01
1.362725450901803637e+00,1.259294530226467979e-01
1.372745490981963856e+00,1.254452854870618805e-01
1.382765531062124298e+00,1.251794131311503022e-01
1.392785571142284518e+00,1.250693771984064673e-01
1.402805611222444737e+00,1.250473891922737890e-01
1.412825651302605179e+00,1.250411832271580426e-01
1.422845691382765398e+00,1.249751513931576657e-01
1.432865731462925840e+00,1.247717258324728962e-01
1.442885771543086060e+00,1.243529662762306309e-01
1.452905811623246501e+00,1.236423106654678944e-01
1.462925851703406721e+00,1.225664483603671751e-01
1.472945891783567163e+00,1.210572794916141004e-01
1.482965931863727382e+00,1.190539295323750635e-01
1.492985971943887824e+00,1.165047947003298862e-01
1.503006012024048044e+00,1.133696011226511674e-01
1.513026052104208263e+00,1.096214688528276554e-01
1.523046092184368705e+00,1.052489811006053072e-01
1.533066132264528925e+00,1.002582699504555031e-01
1.543086172344689366e+00,9.467514316452907419e-02
1.553106212424849586e+00,8.854729335925999589e-02
1.563126252505010028e+00,8.194665187805058593e-02
1.573146292585170247e+00,7.497197530958595035e-02
1.583166332665330689e+00,6.775178017233512984e-02
1.593186372745490909e+00,6.044775904026417068e-02
1.603206412825651128e+00,5.325878179282921010e-02
1.613226452905811570e+00,4.642540363510590934e-02
1.623246492985971789e+00,4.023420273133474639e-02
1.633266533066132231e+00,3.501969558559751144e-02
1.643286573146292451e+00,3.115828298742360017e-02
1.653306613226452892e+00,2.904435318082986689e-02
1.663326653306613112e+00,2.904006456682631243e-02
1.673346693386773554e+00,3.140955395779842368e-02
1.683366733466933773e+00,3.627550427647929787e-02
1.693386773547094215e+00,4.362652279104851233e-02
1.703406813627254435e+00,5.335863345466814595e-02
1.713426853707414654e+00,6.531654319360331862e-02
1.723446893787575096e+00,7.931943478139073800e-02
1.733466933867735316e+00,9.517358187129314195e-02
1.743486973947895757e+00,1.126778813325743367e-01
1.753507014028055977e+00,1.316264265959279645e-01
1.763527054108216419e+00,1.518101100240499268e-01
1.773547094188376638e+00,1.730180479795530024e-01
1.783567134268537080e+00,1.950390869390151716e-01
1.793587174348697300e+00,2.176634369572847671e-01
1.803607214428857741e+00,2.406844046923790892e-01
1.813627254509017961e+00,2.639001783621903741e-01
1.823647294589178181e+00,2.871156167456375141e-01
1.833667334669338622e+00,3.101440000475234049e-01
1.843687374749498842e+00,3.328087070875405118e-01
1.853707414829659283e+00,3.549447891999861771e-01
1.863727454909819503e+00,3.764004160693421586e-01
1.873747494989979945e+00,3.970381725496339165e-01
1.883767535070140164e+00,4.167361885191105397e-01
1.893787575150300606e+00,4.353890862131676309e-01
1.903807615230460826e+00,4.529087314399765640e-01
1.913827655310621267e+00,4.692247767681181347e-01
1.923847695390781487e+00,4.842849863131348798e-01
1.933867735470941707e+00,4.980553332541764466e-01
1.943887775551102148e+00,5.105198627884495188e-01
1.953907815631262368e+00,5.216803149841932052e-01
1.963927855711422810e+00,5.315555040283760357e-01
1.973947895791583029e+00,5.401804527936789890e-01
1.983967935871743471e+00,5.476052845832737326e-01
1.993987975951903691e+00,5.538938774615808081e-01
2.004008016032063910e+00,5.591222908423078009e-01
2.014028056112224352e+00,5.633769790521849785e-01
2.024048096192384794e+00,5.667528124432406056e-01
2.034068136272544791e+00,5.693509332402415524e-01
2.044088176352705233e+00,5.712764805375177835e-01
2.054108216432865675e+00,5.726362264334462493e-01
2.064128256513026116e+00,5.735361728059304998e-01
2.074148296593186114e+00,5.740791651428199804e-01
2.084168336673346555e+00,5.743625854831257982e-01
2.094188376753506997e+00,5.744761901631280088e-01
2.104208416833667439e+00,5.745001589684040066e-01
2.114228456913827436e+00,5.745034198496338229e-01
2.124248496993987878e+00,5.745423071689375050e-01
2.134268537074148320e+00,5.746596014306353251e-01
2.144288577154308317e+00,5.748839849346674136e-01
2.154308617234468759e+00,5.752299314989112178e-01
2.164328657314629201e+00,5.756980304093288758e-01
2.174348697394789642e+00,5.762757263918454331e-01
2.184368737474949640e+00,5.769384400471544438e-01
2.194388777555110082e+00,5.776510181304712610e-01
2.204408817635270523e+00,5.783694513039043805e-01
2.214428857715430965e+00,5.790427891688356699e-01
2.224448897795590963e+00,5.796151787027267188e-01
2.234468937875751404e+00,5.800279524808358289e-01
2.244488977955911846e+00,5.802216967396753855e-01
2.254509018036071843e+00,5.801382357091063868e-01
2.264529058116232285e+00,5.797224768908328940e-01
2.274549098196392727e+00,5.789240713002093974e-01
2.284569138276553169e+00,5.776988524233852562e-01
2.294589178356713166e+00,5.760100272280801459e-01
2.304609218436873608e+00,5.738291016226940711e-01
2.314629258517034049e+00,5.711365310602908307e-01
2.324649298597194491e+00,5.679220944391835113e-01
2.334669338677354489e+00,5.641849960688143373e-01
2.344689378757514930e+00,5.599337063237006529e-01
2.354709418837675372e+00,5.551855568093844173e-01
2.364729458917835370e+00,5.499661105299182839e-01
2.374749498997995811e+00,5.443083317785026853e-01
2.384769539078156253e+00,5.382515843409221290e-01
2.394789579158316695e+00,5.318404901298328102e-01
2.404809619238476692e+00,5.251236835281007931e-01
2.414829659318637134e+00,5.181524994265145345e-01
2.424849699398797576e+00,5.109796350566055967e-01
2.434869739478958017e+00,5.036578270583706995e-01
2.444889779559118015e+00,4.962385855700331416e-01
2.454909819639278457e+00,4.887710262580089449e-01
2.464929859719438898e+00,4.813008389146319344e-01
2.474949899799598896e+00,4.738694273849337613e-01
2.484969939879759337e+00,4.665132500724576969e-01
2.494989979959919779e+00,4.592633831616308449e-01
2.505010020040080221e+00,4.521453201572661618e-01
2.515030060120240218e+00,4.451790116944637221e-01
2.525050100200400660e+00,4.383791392527344732e-01
2.535070140280561102e+00,4.317556059479217834e-01
2.545090180360721543e+00,4.253142175521883450e-01
2.555110220440881541e+00,4.190575178756212882e-01
2.565130260521041983e+00,4.129857351399712773e-01
2.575150300601202424e+00,4.070977903851673019e-01
2.585170340681362422e+00,4.013923155365071160e-01
2.595190380761522864e+00,3.958686276455675168e-01
2.605210420841683305e+00,3.905276069918028337e-01
2.615230460921843747e+00,3.853724300839646011e-01
2.625250501002003745e+00,3.804091139563476331e-01
2.635270541082164186e+00,3.756468353120165915e-01
2.645290581162324628e+00,3.710979968201548185e-01
2.655310621242485070e+00,3.667780230341974312e-01
2.665330661322645067e+00,3.627048797685630821e-01
2.675350701402805509e+00,3.588983231339086810e-01
2.685370741482965951e+00,3.553788974914688925e-01
2.695390781563125948e+00,3.521667149328193691e-01
2.705410821643286390e+00,3.492800619475274759e-01
2.715430861723446831e+00,3.467338909548733916e-01
2.725450901803607273e+00,3.445382644415605489e-01
2.735470941883767271e+00,3.426968265824690829e-01
2.745490981963927712e+00,3.412053804935526458e-01
2.755511022044088154e+00,3.400506479547642513e-01
2.765531062124248596e+00,3.392092822046623435e-01
2.775551102204408593e+00,3.386471934118767679e-01
2.785571142284569035e+00,3.383192313926595141e-01
2.795591182364729477e+00,3.381692522904281573e-01
2.805611222444889474e+00,3.381305768287172220e-01
2.815631262525049916e+00,3.381268290733596693e-01
2.825651302605210358e+00,3.380731279368691111e-01
2.835671342685370799e+00,3.378775901219592259e-01
2.845691382765530797e+00,3.374430935440861923e-01
2.855711422845691239e+00,3.366692446936213612e-01
2.865731462925851680e+00,3.354544916428353618e-01
2.875751503006012122e+00,3.336983258882292303e-01
2.885771543086172120e+00,3.313035201817487452e-01
2.895791583166332561e+00,3.281783551422343126e-01
2.905811623246493003e+00,3.242387940171901350e-01
2.915831663326653000e+00,3.194105718881750100e-01
2.925851703406813442e+00,3.136311724503434983e-01
2.935871743486973884e+00,3.068516719831747563e-01
2.945891783567134325e+00,2.990384361460798890e-01
2.955911823647294323e+00,2.901746607779613907e-01
2.965931863727454765e+00,2.802617530417325087e-01
2.975951903807615206e+00,2.693205541851845242e-01
2.985971943887775648e+00,2.573924100847676533e-01
2.995991983967935646e+00,2.445401008217620298e-01
3.006012024048096087e+00,2.308486460369510440e-01
3.016032064128256529e+00,2.164260089022198574e-01
3.026052104208416527e+00,2.014037282641102933e-01
3.036072144288576968e+00,1.859375154751113923e-01
3.046092184368737410e+00,1.702078582619081792e-01
3.056112224448897852e+00,1.544206750215438295e-01
3.066132264529057849e+00,1.388080503880726735e-01
3.076152304609218291e+00,1.236290368292386199e-01
3.086172344689378733e+00,1.091703843121151485e-01
3.096192384769539174e+00,9.574677324553933222e-02
3.106212424849699172e+00,8.369951671091752088e-02
3.116232464929859614e+00,7.339154874550664343e-02
3.126252505010020055e+00,6.519476582470629111e-02
3.136272545090180053e+00,5.946432203199165933e-02
3.146292585170340494e+00,5.649645312316992768e-02
3.156312625250500936e+00,5.647631893450297258e-02
3.166332665330661378e+00,5.943742946428524215e-02
3.176352705410821375e+00,6.525677678997499065e-02
3.186372745490981817e+00,7.368823561979755132e-02
3.196392785571142259e+00,8.441259127175937405e-02
3.206412825651302256e+00,9.708110303068399893e-02
3.216432865731462698e+00,1.113436507356680844e-01
3.226452905811623140e+00,1.268635661157912486e-01
3.236472945891783581e+00,1.433242571972780932e-01
3.246492985971943579e+00,1.604316666750997267e-01
3.256513026052104021e+00,1.779149090544053236e-01
3.266533066132264462e+00,1.955262391703962432e-01
3.276553106212424904e+00,2.130408492552588740e-01
3.286573146292584902e+00,2.302566738324245410e-01
3.296593186372745343e+00,2.469942407747294788e-01
3.306613226452905785e+00,2.630965505088960210e-01
3.316633266533065783e+00,2.784289469846488729e-01
3.326653306613226224e+00,2.928789416656893962e-01
3.336673346693386666e+00,3.063559555282932556e-01
3.346693386773547108e+00,3.187909496084380123e-01
3.356713426853707105e+00,3.301359203221980176e-01
3.366733466933867547e+00,3.403632410323497171e-01
3.376753507014027988e+00,3.494648360653704322e-01
3.386773547094188430e+00,3.574511777102775678e-01
3.396793587174348428e+00,3.643501008359565918e-01
3.406813627254508869e+00,3.702054338452034354e-01
3.416833667334669311e+00,3.750754489333507080e-01
3.426853707414829309e+00,3.790311392090602860e-01
3.436873747494989750e+00,3.821543353042996527e-01
3.446893787575150192e+00,3.845356797397507242e-01
3.456913827655310634e+00,3.862724835395197065e-01
3.466933867735470631e+00,3.874664963243689697e-01
3.476953907815631073e+00,3.882216281480077580e-01
3.486973947895791515e+00,3.886416683176078801e-01
3.496993987975951956e+00,3.888280528380149148e-01
3.507014028056111954e+00,3.888777372726620052e-01
3.517034068136272396e+00,3.888812349556014514e-01
3.527054108216432837e+00,3.889208808348042501e-01
3.537074148296592835e+00,3.890693780953248804e-01
3.547094188376753277e+00,3.893886776597462740e-01
3.557114228456913718e+00,3.899292296211449571e-01
3.567134268537074160e+00,3.907296310206236911e-01
3.577154308617234157e+00,3.918166770098675533e-01
3.587174348697394599e+00,3.932058036251087629e-01
3.597194388777555041e+00,3.949018916859720063e-01
3.607214428857715482e+00,3.969003843077504312e-01
3.617234468937875480e+00,3.991886565787324814e-01
3.627254509018035922e+00,4.017475661266202147e-01
3.637274549098196363e+00,4.045531081055525058e-01
3.647294589178356361e+00,4.075780975891244440e-01
3.657314629258516803e+00,4.107938060196070218e-01
3.667334669338677244e+00,4.141714854891071496e-01
3.677354709418837686e+00,4.176837243049114079e-01
3.687374749498997684e+00,4.213055885953435054e-01
3.697394789579158125e+00,4.250155168183291643e-01
3.707414829659318567e+00,4.287959462774311170e-01
3.717434869739479009e+00,4.326336626455443146e-01
3.727454909819639006e+00,4.365198747233262622e-01
3.737474949899799448e+00,4.404500270206983537e-01
3.747494989979959890e+00,4.444233721224020162e-01
3.757515030060119887e+00,4.484423330882920666e-01
3.767535070140280329e+00,4.525116932425200522e-01
3.777555110220440771e+00,4.566376564905297863e-01
3.787575150300601212e+00,4.608268256029076082e-01
3.797595190380761210e+00,4.650851485341168101e-01
3.807615230460921651e+00,4.694168836220281027e-01
3.817635270541082093e+00,4.738236333021165203e-01
3.827655310621242535e+00,4.783034927089948041e-01
3.837675350701402532e+00,4.828503542789696068e-01
3.847695390781562974e+00,4.874534023932033389e-01
3.857715430861723416e+00,4.920968235275574032e-01
3.867735470941883413e+00,4.967597477343748125e-01
3.877755511022043855e+00,5.014164270867175199e-01
3.887775551102204297e+00,5.060366465142269732e-01
3.897795591182364738e+00,5.105863527806324687e-01
3.907815631262524736e+00,5.150284786571999174e-01
3.917835671342685178e+00,5.193239319900512241e-01
3.927855711422845619e+00,5.234327135706680068e-01
3.937875751503006061e+00,5.273151235949802285e-01
3.947895791583166059e+00,5.309330140144055132e-01
3.957915831663326500e+00,5.342510431241311863e-01
3.967935871743486942e+00,5.372378891182985061e-01
3.977955911823646939e+00,5.398673808570471078e-01
3.987975951903807381e+00,5.421195065264307056e-01
3.997995991983967823e+00,5.439812640456800352e-01
4.008016032064127820e+00,5.454473208491299463e-01
4.018036072144288262e+00,5.465204549599753658e-01
4.028056112224448704e+00,5.472117540556906690e-01
4.038076152304609145e+00,5.475405545294617093e-01
4.048096192384769587e+00,5.475341084485234600e-01
4.058116232464930029e+00,5.472269728908910613e-01
4.068136272545089582e+00,5.466601234948879062e-01
4.078156312625250024e+00,5.458798022338531286e-01
4.088176352705410466e+00,5.449361184120492529e-01
4.098196392785570907e+00,5.438814315384312703e-01
4.108216432865731349e+00,5.427685548008156502e-01
4.118236472945891791e+00,5.416488278965436720e-01
4.128256513026052232e+00,5.405701173717949448e-01
4.138276553106212674e+00,5.395748106327262761e-01
4.148296593186372228e+00,5.386978755881455250e-01
4.158316633266532669e+00,5.379650606483405983e-01
4.168336673346693111e+00,5.373913088519253201e-01
4.178356713426853553e+00,5.369794547952813080e-01
4.188376753507013994e+00,5.367192637382162124e-01
4.198396793587174436e+00,5.365868591294740142e-01
4.208416833667334878e+00,5.365445686439337392e-01
4.218436873747494431e+00,5.365412008141638989e-01
4.228456913827654873e+00,5.365127458533450744e-01
4.238476953907815314e+00,5.363834767197077635e-01
4.248496993987975756e+00,5.360674111286308774e-01
4.258517034068136198e+00,5.354700830367470354e-01
4.268537074148296639e+00,5.344905636630472578e-01
4.278557114228457081e+00,5.330236675150327175e-01
4.288577154308616635e+00,5.309622779160152461e-01
4.298597194388777076e+00,5.281997286603926645e-01
4.308617234468937518e+00,5.246321829640847589e-01
4.318637274549097960e+00,5.201609570761946966e-01
4.328657314629258401e+00,5.146947430610936403e-01
4.338677354709418843e+00,5.081516927337165201e-01
4.348697394789579285e+00,5.004613320577407931e-01
4.358717434869739726e+00,4.915662821628126178e-01
4.368737474949899280e+00,4.814237693032136223e-01
4.378757515030059722e+00,4.700069114777920554e-01
4.388777555110220163e+00,4.573057740557483486e-01
4.398797595190380605e+00,4.433281906607512424e-01
4.408817635270541047e+00,4.281003488491921249e-01
4.418837675350701488e+00,4.116671428900398055e-01
4.428857715430861930e+00,3.940922983352018738e-01
4.438877755511021483e+00,3.754582751842382438e-01
4.448897795591181925e+00,3.558659584204859616e-01
4.458917835671342367e+00,3.354341466530690319e-01
4.468937875751502808e+00,3.142988516732323490e-01
4.478957915831663250e+00,2.926124240662119069e-01
4.488977955911823692e+00,2.705425227655727793e-01
4.498997995991984133e+00,2.482709497546916610e-01
4.509018036072143687e+00,2.259923751383945689e-01
4.519038076152304129e+00,2.039129825272612273e-01
4.529058116232464570e+00,1.822490697146406657e-01
4.539078156312625012e+00,1.612256435960051915e-01
4.549098196392785454e+00,1.410750473258979010e-01
4.559118236472945895e+00,1.220356420947923681e-01
4.569138276553106337e+00,1.043505123393659584e-01
4.579158316633266779e+00,8.826601841939431259e-02
4.589178356713426332e+00,7.402967100680311885e-02
4.599198396793586774e+00,6.188603503209332002e-02
4.609218436873747216e+00,5.206792245252983564e-02
4.619238476953907657e+00,4.477816471219666500e-02
4.629258517034068099e+00,4.015694878778944266e-02
4.639278557114228541e+00,3.823686361444686432e-02
4.649298597194388982e+00,3.890535314332428662e-02
4.659318637274548536e+00,4.190453983974833096e-02
4.669338677354708977e+00,4.687570130084142694e-02
4.679358717434869419e+00,5.342071340311806832e-02
4.689378757515029861e+00,6.114977230138986253e-02
4.699398797595190302e+00,6.970653624003117499e-02
4.709418837675350744e+00,7.877690625425889936e-02
4.719438877755511186e+00,8.808956466721515333e-02
4.729458917835670739e+00,9.741337350775258752e-02
4.739478957915831181e+00,1.065540138844561779e-01
4.749498997995991623e+00,1.153507595397136043e-01
4.759519038076152064e+00,1.236736223121318312e-01
4.769539078156312506e+00,1.314208604215253984e-01
4.779559118236472948e+00,1.385167666615426951e-01
4.789579158316633389e+00,1.449096453668571594e-01
4.799599198396793831e+00,1.505699002078433879e-01
4.809619238476953385e+00,1.554881726629250283e-01
4.819639278557113826e+00,1.596734877517700379e-01
4.829659318637274268e+00,1.631513778643814416e-01
4.839679358717434710e+00,1.659619673772151083e-01
4.849699398797595151e+00,1.681580107285969294e-01
4.859719438877755593e+00,1.698028852985450365e-01
4.869739478957916035e+00,1.709685482790436750e-01
4.879759519038075588e+00,1.717334740725409981e-01
4.889779559118236030e+00,1.721805958049019980e-01
4.899799599198396471e+00,1.723952812931874301e-01
4.909819639278556913e+00,1.724633800771631642e-01
4.919839679358717355e+00,1.724693834971009476e-01
4.929859719438877796e+00,1.724947436580758220e-01
4.939879759519038238e+00,1.726163986750190449e-01
4.949899799599197792e+00,1.729055499933086215e-01
4.959919839679358233e+00,1.734267320804412649e-01
4.969939879759518675e+00,1.742372049494969322e-01
4.979959919839679117e+00,1.753866858878168900e-01
4.989979959919839558e+00,1.769174191663875906e-01
5.000000000000000000e+00,1.788645628104416074e-01
