time,entropy
9.018036072144288706e-01,5.491875649479012189e-01
9.118236472945890903e-01,5.504769477670161670e-01
9.218436873747494209e-01,5.517731545407843496e-01
9.318637274549097516e-01,5.530530169363833126e-01
9.418837675350700822e-01,5.542950843196887689e-01
9.519038076152304129e-01,5.554800089358400417e-01
9.619238476953907435e-01,5.565908634342930927e-01
9.719438877755510742e-01,5.576133893370832650e-01
9.819639278557114048e-01,5.585361765319334371e-01
9.919839679358717355e-01,5.593507751701960462e-01
1.002004008016031955e+00,5.600517424658006949e-01
1.012024048096192397e+00,5.606366278357532984e-01
1.022044088176352616e+00,5.611059006105179048e-01
1.032064128256513058e+00,5.614628251911759627e-01
1.042084168336673278e+00,5.617132890570466497e-01
1.052104208416833719e+00,5.618655894481053847e-01
1.062124248496993939e+00,5.619301848738733618e-01
1.072144288577154159e+00,5.619194178435711340e-01
1.082164328657314600e+00,5.618472153764503263e-01
1.092184368737474820e+00,5.617287739376729538e-01
1.102204408817635262e+00,5.615802354518434347e-01
1.112224448897795481e+00,5.614183609686049792e-01
1.122244488977955923e+00,5.612602083861922830e-01
1.132264529058116143e+00,5.611228203726652541e-01
1.142284569138276584e+00,5.610229282546552732e-01
1.152304609218436804e+00,5.609766771659570050e-01
1.162324649298597246e+00,5.609993771625996217e-01
1.172344689378757465e+00,5.611052843209549668e-01
1.182364729458917685e+00,5.613074150499046677e-01
1.192384769539078126e+00,5.616173959814370065e-01
1.202404809619238346e+00,5.620453508760155925e-01
1.212424849699398788e+00,5.625998250141244217e-01
1.222444889779559007e+00,5.632877465718391097e-01
1.232464929859719449e+00,5.641144235267436802e-01
1.242484969939879669e+00,5.650835737424763083e-01
1.252505010020040110e+00,5.661973850661228269e-01
1.262525050100200330e+00,5.674566015703743638e-01
1.272545090180360772e+00,5.688606315054967055e-01
1.282565130260520991e+00,5.704076721129245353e-01
1.292585170340681211e+00,5.720948462047588112e-01
1.302605210420841653e+00,5.739183453370170218e-01
1.312625250501001872e+00,5.758735744980305604e-01
1.322645290581162314e+00,5.779552934895695326e-01
1.332665330661322534e+00,5.801577505842492322e-01
1.342685370741482975e+00,5.824748045810866914e-01
1.352705410821643195e+00,5.849000320305193235e-01
1.362725450901803637e+00,5.874268171369556590e-01
1.372745490981963856e+00,5.900484226452357150e-01
1.382765531062124298e+00,5.927580408506251120e-01
1.392785571142284518e+00,5.955488247130837909e-01
1.402805611222444737e+00,5.984138998789035879e-01
1.412825651302605179e+00,6.013463591904583128e-01
1.422845691382765398e+00,6.043392419732155352e-01
1.432865731462925840e+00,6.073855010054618475e-01
1.442885771543086060e+00,6.104779605798829056e-01
1.452905811623246501e+00,6.136092694394237324e-01
1.462925851703406721e+00,6.167718525983774125e-01
1.472945891783567163e+00,6.199578661329243623e-01
1.482965931863727382e+00,6.231591589374307905e-01
1.492985971943887824e+00,6.263672451927226881e-01
1.503006012024048044e+00,6.295732908846467524e-01
1.513026052104208263e+00,6.327681171554708772e-01
1.523046092184368705e+00,6.359422225824999941e-01
1.533066132264528925e+00,6.390858256785503233e-01
1.543086172344689366e+00,6.421889280232420116e-01
1.553106212424849586e+00,6.452413974922363016e-01
1.563126252505010028e+00,6.482330700866303363e-01
1.573146292585170247e+00,6.511538679118624717e-01
1.583166332665330689e+00,6.539939299510433290e-01
1.593186372745490909e+00,6.567437514576062174e-01
1.603206412825651128e+00,6.593943270914131016e-01
1.613226452905811570e+00,6.619372923732014247e-01
1.623246492985971789e+00,6.643650576632864624e-01
1.633266533066132231e+00,6.666709287060375022e-01
1.643286573146292451e+00,6.688492078406407249e-01
1.653306613226452892e+00,6.708952702737924767e-01
1.663326653306613112e+00,6.728056103469082228e-01
1.673346693386773554e+00,6.745778535072641802e-01
1.683366733466933773e+00,6.762107306989777467e-01
1.693386773547094215e+00,6.777040131067393336e-01
1.703406813627254435e+00,6.790584065843338069e-01
1.713426853707414654e+00,6.802754066432985525e-01
1.723446893787575096e+00,6.813571165172405131e-01
1.733466933867735316e+00,6.823060324982178626e-01
1.743486973947895757e+00,6.831248023993201635e-01
1.753507014028055977e+00,6.838159645623684835e-01
1.763527054108216419e+00,6.843816762282879385e-01
1.773547094188376638e+00,6.848234412467925081e-01
1.783567134268537080e+00,6.851418479517500382e-01
1.793587174348697300e+00,6.853363285070318556e-01
1.803607214428857741e+00,6.854049510850526161e-01
1.813627254509017961e+00,6.853442558430458131e-01
1.823647294589178181e+00,6.851491447966615578e-01
1.833667334669338622e+00,6.848128343649271255e-01
1.843687374749498842e+00,6.843268776062438885e-01
1.853707414829659283e+00,6.836812610354379149e-01
1.863727454909819503e+00,6.828645784804716623e-01
1.873747494989979945e+00,6.818642817938527223e-01
1.883767535070140164e+00,6.806670054786907453e-01
1.893787575150300606e+00,6.792589595285913884e-01
1.903807615230460826e+00,6.776263821192012315e-01
1.913827655310621267e+00,6.757560413258898446e-01
1.923847695390781487e+00,6.736357728643900256e-01
1.933867735470941707e+00,6.712550390322370442e-01
1.943887775551102148e+00,6.686054926252258390e-01
1.953907815631262368e+00,6.656815286545945121e-01
1.963927855711422810e+00,6.624808062211657855e-01
1.973947895791583029e+00,6.590047229224393899e-01
1.983967935871743471e+00,6.552588246767605540e-01
1.993987975951903691e+00,6.512531348365182549e-01
2.004008016032063910e+00,6.470023879160783364e-01
2.014028056112224352e+00,6.425261551632739376e-01
2.024048096192384794e+00,6.378488515376607992e-01
2.034068136272544791e+00,6.329996164045472717e-01
2.044088176352705233e+00,6.280120633878908398e-01
2.054108216432865675e+00,6.229238983176493827e-01
2.064128256513026116e+00,6.177764080165957239e-01
2.074148296593186114e+00,6.126138267387659653e-01
2.084168336673346555e+00,6.074825913127253063e-01
2.094188376753506997e+00,6.024305003427485872e-01
2.104208416833667439e+00,5.975057970287626086e-01
2.114228456913827436e+00,5.927561990927635582e-01
2.124248496993987878e+00,5.882279027223070722e-01
2.134268537074148320e+00,5.839645901129368877e-01
2.144288577154308317e+00,5.800064718562785160e-01
2.154308617234468759e+00,5.763893958413925933e-01
2.164328657314629201e+00,5.731440533234160029e-01
2.174348697394789642e+00,5.702953102540062602e-01
2.184368737474949640e+00,5.678616878586935091e-01
2.194388777555110082e+00,5.658550109105366932e-01
2.204408817635270523e+00,5.642802354442765234e-01
2.214428857715430965e+00,5.631354601588897113e-01
2.224448897795590963e+00,5.624121179389591774e-01
2.234468937875751404e+00,5.620953363033445171e-01
2.244488977955911846e+00,5.621644486730850154e-01
2.254509018036071843e+00,5.625936325886373712e-01
2.264529058116232285e+00,5.633526467424514461e-01
2.274549098196392727e+00,5.644076361333276726e-01
2.284569138276553169e+00,5.657219738526295671e-01
2.294589178356713166e+00,5.672571088976440246e-01
2.304609218436873608e+00,5.689733917749428826e-01
2.314629258517034049e+00,5.708308532227071019e-01
2.324649298597194491e+00,5.727899158138038960e-01
2.334669338677354489e+00,5.748120231558478954e-01
2.344689378757514930e+00,5.768601765510322776e-01
2.354709418837675372e+00,5.788993740238657093e-01
2.364729458917835370e+00,5.808969513247939087e-01
2.374749498997995811e+00,5.828228286816291570e-01
2.384769539078156253e+00,5.846496705622765688e-01
2.394789579158316695e+00,5.863529684449760859e-01
2.404809619238476692e+00,5.879110585241899001e-01
2.414829659318637134e+00,5.893050874078634704e-01
2.424849699398797576e+00,5.905189392142722316e-01
2.434869739478958017e+00,5.915391371108904561e-01
2.444889779559118015e+00,5.923547313336673392e-01
2.454909819639278457e+00,5.929571841818037647e-01
2.464929859719438898e+00,5.933402605147213293e-01
2.474949899799598896e+00,5.934999300093719565e-01
2.484969939879759337e+00,5.934342849987523927e-01
2.494989979959919779e+00,5.931434752394429966e-01
2.505010020040080221e+00,5.926296585765583602e-01
2.515030060120240218e+00,5.918969643094161848e-01
2.525050100200400660e+00,5.909514642176927346e-01
2.535070140280561102e+00,5.898011447750095559e-01
2.545090180360721543e+00,5.884558731225510986e-01
2.555110220440881541e+00,5.869273489429833734e-01
2.565130260521041983e+00,5.852290344825317181e-01
2.575150300601202424e+00,5.833760556083700255e-01
2.585170340681362422e+00,5.813850679256880039e-01
2.595190380761522864e+00,5.792740835561143165e-01
2.605210420841683305e+00,5.770622561171929732e-01
2.615230460921843747e+00,5.747696236432473516e-01
2.625250501002003745e+00,5.724168115385326328e-01
2.635270541082164186e+00,5.700247000309733858e-01
2.645290581162324628e+00,5.676140628709187563e-01
2.655310621242485070e+00,5.652051860667373084e-01
2.665330661322645067e+00,5.628174771474547811e-01
2.675350701402805509e+00,5.604690766857028938e-01
2.685370741482965951e+00,5.581764845165976263e-01
2.695390781563125948e+00,5.559542131919209540e-01
2.705410821643286390e+00,5.538144806892071337e-01
2.715430861723446831e+00,5.517669532638769248e-01
2.725450901803607273e+00,5.498185476395027749e-01
2.735470941883767271e+00,5.479732995632506931e-01
2.745490981963927712e+00,5.462323032292404346e-01
2.755511022044088154e+00,5.445937233347818429e-01
2.765531062124248596e+00,5.430528787400881185e-01
2.775551102204408593e+00,5.416023940101966083e-01
2.785571142284569035e+00,5.402324126775195356e-01
2.795591182364729477e+00,5.389308640026766462e-01
2.805611222444889474e+00,5.376837734275874414e-01
2.815631262525049916e+00,5.364756058693669338e-01
