time,entropy
3.837675350701402532e+00,5.123592082738771536e-01
3.847695390781562974e+00,5.103922733516332855e-01
3.857715430861723416e+00,5.085009467231589309e-01
3.867735470941883413e+00,5.067362904307238791e-01
3.877755511022043855e+00,5.051478714016632843e-01
3.887775551102204297e+00,5.037830923122561533e-01
3.897795591182364738e+00,5.026865202521557663e-01
3.907815631262524736e+00,5.018992278637354199e-01
3.917835671342685178e+00,5.014581629384079475e-01
3.927855711422845619e+00,5.013955631477526875e-01
3.937875751503006061e+00,5.017384325459103289e-01
3.947895791583166059e+00,5.025080956185132841e-01
3.957915831663326500e+00,5.037198429482176998e-01
3.967935871743486942e+00,5.053826800623737459e-01
3.977955911823646939e+00,5.074991878407809631e-01
3.987975951903807381e+00,5.100654991719376641e-01
3.997995991983967823e+00,5.130713925848193746e-01
4.008016032064127820e+00,5.165004996058589759e-01
4.018036072144288262e+00,5.203306188522467401e-01
4.028056112224448704e+00,5.245341265999616809e-01
4.038076152304609145e+00,5.290784709355568216e-01
4.048096192384769587e+00,5.339267347280404197e-01
4.058116232464930029e+00,5.390382515854765799e-01
4.068136272545089582e+00,5.443692586687391977e-01
4.078156312625250024e+00,5.498735706460280426e-01
4.088176352705410466e+00,5.555032600705942514e-01
4.098196392785570907e+00,5.612093309122201390e-01
4.108216432865731349e+00,5.669423737252788920e-01
4.118236472945891791e+00,5.726531928539344563e-01
4.128256513026052232e+00,5.782933980354687531e-01
4.138276553106212674e+00,5.838159546643217901e-01
4.148296593186372228e+00,5.891756887444050683e-01
4.158316633266532669e+00,5.943297441305113171e-01
4.168336673346693111e+00,5.992379910069587368e-01
4.178356713426853553e+00,6.038633856558089930e-01
4.188376753507013994e+00,6.081722824249662374e-01
4.198396793587174436e+00,6.121346994252039320e-01
4.208416833667334878e+00,6.157245398795632152e-01
4.218436873747494431e+00,6.189197712386136363e-01
4.228456913827654873e+00,6.217025641844542427e-01
4.238476953907815314e+00,6.240593935013665217e-01
4.248496993987975756e+00,6.259811025196968526e-01
4.258517034068136198e+00,6.274629324712848177e-01
4.268537074148296639e+00,6.285045176599735051e-01
4.278557114228457081e+00,6.291098468808781208e-01
4.288577154308616635e+00,6.292871910491338872e-01
4.298597194388777076e+00,6.290489965550795093e-01
4.308617234468937518e+00,6.284117434807151570e-01
4.318637274549097960e+00,6.273957675233048370e-01
4.328657314629258401e+00,6.260250443065710213e-01
4.338677354709418843e+00,6.243269347459041718e-01
4.348697394789579285e+00,6.223318902958501209e-01
4.358717434869739726e+00,6.200731172655919998e-01
4.368737474949899280e+00,6.175861999541912839e-01
4.378757515030059722e+00,6.149086831374643847e-01
4.388777555110220163e+00,6.120796154276481049e-01
4.398797595190380605e+00,6.091390562092502403e-01
4.408817635270541047e+00,6.061275502003018456e-01
4.418837675350701488e+00,6.030855751539840881e-01
4.428857715430861930e+00,6.000529697431380427e-01
4.438877755511021483e+00,5.970683501876471455e-01
4.448897795591181925e+00,5.941685256082867017e-01
4.458917835671342367e+00,5.913879233288695803e-01
4.468937875751502808e+00,5.887580363069612188e-01
4.478957915831663250e+00,5.863069054622203069e-01
4.488977955911823692e+00,5.840586498126634218e-01
4.498997995991984133e+00,5.820330569659347697e-01
4.509018036072143687e+00,5.802452456162697780e-01
4.519038076152304129e+00,5.787054102739934702e-01
4.529058116232464570e+00,5.774186565462773313e-01
4.539078156312625012e+00,5.763849329755726947e-01
4.549098196392785454e+00,5.755990628377881668e-01
4.559118236472945895e+00,5.750508765416049162e-01
4.569138276553106337e+00,5.747254425007968237e-01
4.579158316633266779e+00,5.746033917191781804e-01
4.589178356713426332e+00,5.746613289639965760e-01
4.599198396793586774e+00,5.748723214133599768e-01
4.609218436873747216e+00,5.752064541169980005e-01
4.619238476953907657e+00,5.756314405391260713e-01
4.629258517034068099e+00,5.761132758505795870e-01
4.639278557114228541e+00,5.766169204637445755e-01
4.649298597194388982e+00,5.771070014898899148e-01
4.659318637274548536e+00,5.775485202584740296e-01
4.669338677354708977e+00,5.779075546777455719e-01
4.679358717434869419e+00,5.781519459427405527e-01
4.689378757515029861e+00,5.782519598269357797e-01
4.699398797595190302e+00,5.781809134591194832e-01
4.709418837675350744e+00,5.779157590384307319e-01
4.719438877755511186e+00,5.774376163507226600e-01
4.729458917835670739e+00,5.767322462128934291e-01
4.739478957915831181e+00,5.757904571045557862e-01
4.749498997995991623e+00,5.746084372837888532e-01
4.759519038076152064e+00,5.731880046784281202e-01
4.769539078156312506e+00,5.715367668638847709e-01
4.779559118236472948e+00,5.696681835620021062e-01
4.789579158316633389e+00,5.676015244107895930e-01
4.799599198396793831e+00,5.653617153546738328e-01
4.809619238476953385e+00,5.629790679821806698e-01
4.819639278557113826e+00,5.604888875803976100e-01
4.829659318637274268e+00,5.579309576583679764e-01
4.839679358717434710e+00,5.553489012682542025e-01
4.849699398797595151e+00,5.527894226452314541e-01
4.859719438877755593e+00,5.503014364716449780e-01
4.869739478957916035e+00,5.479350963689000320e-01
4.879759519038075588e+00,5.457407388854599306e-01
4.889779559118236030e+00,5.437677640618260311e-01
4.899799599198396471e+00,5.420634783212245900e-01
4.909819639278556913e+00,5.406719296046235135e-01
4.919839679358717355e+00,5.396327679489054674e-01
4.929859719438877796e+00,5.389801667043567779e-01
4.939879759519038238e+00,5.387418399533343560e-01
4.949899799599197792e+00,5.389381901740399883e-01
4.959919839679358233e+00,5.395816166845111006e-01
4.969939879759518675e+00,5.406760099755789639e-01
4.979959919839679117e+00,5.422164499652621927e-01
4.989979959919839558e+00,5.441891179283646629e-01
5.000000000000000000e+00,5.465714229590367124e-01
