time,entropy
1.773547094188376638e+00,3.131947919921921897e-01
1.783567134268537080e+00,3.072776287989734678e-01
1.793587174348697300e+00,3.016797780077681290e-01
1.803607214428857741e+00,2.964293137243235732e-01
1.813627254509017961e+00,2.915504611510346122e-01
1.823647294589178181e+00,2.870632108148324924e-01
1.833667334669338622e+00,2.829829842559745678e-01
1.843687374749498842e+00,2.793203565260024557e-01
1.853707414829659283e+00,2.760808390993843564e-01
1.863727454909819503e+00,2.732647250264306216e-01
1.873747494989979945e+00,2.708669965205325880e-01
1.883767535070140164e+00,2.688772938531774903e-01
1.893787575150300606e+00,2.672799435733084206e-01
1.903807615230460826e+00,2.660540437753351473e-01
1.913827655310621267e+00,2.651736044511032730e-01
1.923847695390781487e+00,2.646077418407168924e-01
1.933867735470941707e+00,2.643209270374559106e-01
1.943887775551102148e+00,2.642732907323748215e-01
1.953907815631262368e+00,2.644209876908847345e-01
1.963927855711422810e+00,2.647166261056607128e-01
1.973947895791583029e+00,2.651097681471233369e-01
1.983967935871743471e+00,2.655475086495496240e-01
1.993987975951903691e+00,2.659751387971259207e-01
2.004008016032063910e+00,2.663369008445271580e-01
2.014028056112224352e+00,2.665768383216934323e-01
2.024048096192384794e+00,2.666397438923229779e-01
2.034068136272544791e+00,2.664722041656363838e-01
2.044088176352705233e+00,2.660237374336273386e-01
2.054108216432865675e+00,2.652480166609159085e-01
2.064128256513026116e+00,2.641041662174913318e-01
2.074148296593186114e+00,2.625581169091460443e-01
2.084168336673346555e+00,2.605839998690583914e-01
2.094188376753506997e+00,2.581655558034204878e-01
2.104208416833667439e+00,2.552975318322174836e-01
2.114228456913827436e+00,2.519870335424488905e-01
2.124248496993987878e+00,2.482547945925413779e-01
2.134268537074148320e+00,2.441363199068800893e-01
2.144288577154308317e+00,2.396828507592039526e-01
2.154308617234468759e+00,2.349620904645596808e-01
2.164328657314629201e+00,2.300586177472558336e-01
2.174348697394789642e+00,2.250739013083935813e-01
2.184368737474949640e+00,2.201258146776419455e-01
2.194388777555110082e+00,2.153475374672568499e-01
2.204408817635270523e+00,2.108857220364813156e-01
2.214428857715430965e+00,2.068978102168377853e-01
2.224448897795590963e+00,2.035484123891836139e-01
2.234468937875751404e+00,2.010047208471997526e-01
2.244488977955911846e+00,1.994310280113223421e-01
2.254509018036071843e+00,1.989825556512356264e-01
2.264529058116232285e+00,1.997989564794040995e-01
2.274549098196392727e+00,2.019979891629888613e-01
2.284569138276553169e+00,2.056699455919717145e-01
2.294589178356713166e+00,2.108733846498084541e-01
2.304609218436873608e+00,2.176325866406125520e-01
2.314629258517034049e+00,2.259369138837369895e-01
2.324649298597194491e+00,2.357420057425026194e-01
2.334669338677354489e+00,2.469725182735484081e-01
2.344689378757514930e+00,2.595259870021323634e-01
2.354709418837675372e+00,2.732773578839937101e-01
2.364729458917835370e+00,2.880837769772443546e-01
2.374749498997995811e+00,3.037893193410390325e-01
2.384769539078156253e+00,3.202294391430760001e-01
2.394789579158316695e+00,3.372350134416974843e-01
2.404809619238476692e+00,3.546359212966960217e-01
2.414829659318637134e+00,3.722641465333025312e-01
2.424849699398797576e+00,3.899564203175093224e-01
2.434869739478958017e+00,4.075564339568144567e-01
2.444889779559118015e+00,4.249166579270177158e-01
2.454909819639278457e+00,4.418998038217253344e-01
2.464929859719438898e+00,4.583799642819350595e-01
2.474949899799598896e+00,4.742434635321174374e-01
2.484969939879759337e+00,4.893894487452087327e-01
2.494989979959919779e+00,5.037302504319334240e-01
2.505010020040080221e+00,5.171915384728944520e-01
2.515030060120240218e+00,5.297122992104905670e-01
2.525050100200400660e+00,5.412446580516587780e-01
2.535070140280561102e+00,5.517535711433093626e-01
2.545090180360721543e+00,5.612164087208889596e-01
2.555110220440881541e+00,5.696224515704390035e-01
2.565130260521041983e+00,5.769723205900656460e-01
2.575150300601202424e+00,5.832773576251522041e-01
2.585170340681362422e+00,5.885589735547268608e-01
2.595190380761522864e+00,5.928479770298192841e-01
2.605210420841683305e+00,5.961838943472492769e-01
2.615230460921843747e+00,5.986142877541650309e-01
2.625250501002003745e+00,6.001940761188582218e-01
2.635270541082164186e+00,6.009848584971091423e-01
2.645290581162324628e+00,6.010542378178770351e-01
2.655310621242485070e+00,6.004751388726605743e-01
2.665330661322645067e+00,5.993251121968166117e-01
2.675350701402805509e+00,5.976856134613486304e-01
2.685370741482965951e+00,5.956412468305979369e-01
2.695390781563125948e+00,5.932789605522066356e-01
2.705410821643286390e+00,5.906871839723745188e-01
2.715430861723446831e+00,5.879548973124177902e-01
2.725450901803607273e+00,5.851706289429214891e-01
2.735470941883767271e+00,5.824213795111864433e-01
2.745490981963927712e+00,5.797914779782966654e-01
2.755511022044088154e+00,5.773613811507215532e-01
2.765531062124248596e+00,5.752064352704632233e-01
2.775551102204408593e+00,5.733956251617774447e-01
2.785571142284569035e+00,5.719903427315012889e-01
2.795591182364729477e+00,5.710432116464307928e-01
2.805611222444889474e+00,5.705970081466883448e-01
2.815631262525049916e+00,5.706837186821721586e-01
2.825651302605210358e+00,5.713237730503347711e-01
2.835671342685370799e+00,5.725254868966092037e-01
2.845691382765530797e+00,5.742847400420779680e-01
2.855711422845691239e+00,5.765849076508668958e-01
2.865731462925851680e+00,5.793970505105807689e-01
2.875751503006012122e+00,5.826803595895413412e-01
2.885771543086172120e+00,5.863828394985184378e-01
2.895791583166332561e+00,5.904422063684483524e-01
2.905811623246493003e+00,5.947869686049955806e-01
2.915831663326653000e+00,5.993376543758700548e-01
2.925851703406813442e+00,6.040081476243385206e-01
2.935871743486973884e+00,6.087070947217684269e-01
2.945891783567134325e+00,6.133393462134371088e-01
2.955911823647294323e+00,6.178074019908645909e-01
2.965931863727454765e+00,6.220128331074976646e-01
2.975951903807615206e+00,6.258576588250081008e-01
2.985971943887775648e+00,6.292456628795830564e-01
2.995991983967935646e+00,6.320836380253463949e-01
3.006012024048096087e+00,6.342825523784966224e-01
3.016032064128256529e+00,6.357586347792489878e-01
3.026052104208416527e+00,6.364343792212914241e-01
3.036072144288576968e+00,6.362394703499856252e-01
3.046092184368737410e+00,6.351116331321264852e-01
3.056112224448897852e+00,6.329974101190585234e-01
3.066132264529057849e+00,6.298528693521423527e-01
3.076152304609218291e+00,6.256442449992722921e-01
3.086172344689378733e+00,6.203485113733376854e-01
3.096192384769539174e+00,6.139538891785459862e-01
3.106212424849699172e+00,6.064602807646560789e-01
3.116232464929859614e+00,5.978796289421770549e-01
3.126252505010020055e+00,5.882361916144276393e-01
3.136272545090180053e+00,5.775667221963816100e-01
3.146292585170340494e+00,5.659205435870303669e-01
3.156312625250500936e+00,5.533595014045203930e-01
3.166332665330661378e+00,5.399577803387612951e-01
3.176352705410821375e+00,5.258015658811850956e-01
3.186372745490981817e+00,5.109885324200358347e-01
3.196392785571142259e+00,4.956271378261091209e-01
3.206412825651302256e+00,4.798357043193695048e-01
3.216432865731462698e+00,4.637412657820845219e-01
3.226452905811623140e+00,4.474781630371927887e-01
3.236472945891783581e+00,4.311863713272790499e-01
3.246492985971943579e+00,4.150095488402955057e-01
3.256513026052104021e+00,3.990928023195471908e-01
3.266533066132264462e+00,3.835801763861070857e-01
3.276553106212424904e+00,3.686118880534546283e-01
3.286573146292584902e+00,3.543213477428795444e-01
3.296593186372745343e+00,3.408320331655525504e-01
3.306613226452905785e+00,3.282543120609858200e-01
3.316633266533065783e+00,3.166823418796081979e-01
3.326653306613226224e+00,3.061912051272213664e-01
3.336673346693386666e+00,2.968344624090907824e-01
3.346693386773547108e+00,2.886423141133991344e-01
3.356713426853707105e+00,2.816205492999899751e-01
3.366733466933867547e+00,2.757504223476937577e-01
3.376753507014027988e+00,2.709895347117727837e-01
3.386773547094188430e+00,2.672737173565578050e-01
3.396793587174348428e+00,2.645198212153166417e-01
3.406813627254508869e+00,2.626292433115564040e-01
3.416833667334669311e+00,2.614919585075253239e-01
3.426853707414829309e+00,2.609907995832449479e-01
3.436873747494989750e+00,2.610057327010320005e-01
3.446893787575150192e+00,2.614179059010816042e-01
3.456913827655310634e+00,2.621132956649863122e-01
3.466933867735470631e+00,2.629858304520296119e-01
3.476953907815631073e+00,2.639399218339901765e-01
3.486973947895791515e+00,2.648923778409097429e-01
3.496993987975951956e+00,2.657737069443677491e-01
3.507014028056111954e+00,2.665288447741263611e-01
3.517034068136272396e+00,2.671173507180350515e-01
3.527054108216432837e+00,2.675131301445857201e-01
3.537074148296592835e+00,2.677037422611950324e-01
3.547094188376753277e+00,2.676893553763718403e-01
3.557114228456913718e+00,2.674814118800561413e-01
3.567134268537074160e+00,2.671010654106842352e-01
3.577154308617234157e+00,2.665774528264516219e-01
3.587174348697394599e+00,2.659458637799547720e-01
3.597194388777555041e+00,2.652458706851639203e-01
3.607214428857715482e+00,2.645194812561579845e-01
3.617234468937875480e+00,2.638093740790852237e-01
3.627254509018035922e+00,2.631572743248719037e-01
3.637274549098196363e+00,2.626025212646940221e-01
3.647294589178356361e+00,2.621808714210848157e-01
3.657314629258516803e+00,2.619235709286512614e-01
3.667334669338677244e+00,2.618567182470371568e-01
3.677354709418837686e+00,2.620009243416881461e-01
3.687374749498997684e+00,2.623712626829716177e-01
3.697394789579158125e+00,2.629774869592264031e-01
3.707414829659318567e+00,2.638244813584148529e-01
3.717434869739479009e+00,2.649128976568490001e-01
3.727454909819639006e+00,2.662399259423170461e-01
3.737474949899799448e+00,2.678001420470882410e-01
3.747494989979959890e+00,2.695863747638382324e-01
3.757515030060119887e+00,2.715905394119745297e-01
3.767535070140280329e+00,2.738043907864394222e-01
3.777555110220440771e+00,2.762201572511148173e-01
3.787575150300601212e+00,2.788310279514129020e-01
3.797595190380761210e+00,2.816314760401065209e-01
3.807615230460921651e+00,2.846174117310072416e-01
3.817635270541082093e+00,2.877861693149149080e-01
3.827655310621242535e+00,2.911363415066230420e-01
3.837675350701402532e+00,2.946674822704095087e-01
3.847695390781562974e+00,2.983797053305480285e-01
3.857715430861723416e+00,3.022732097463231016e-01
3.867735470941883413e+00,3.063477661430584198e-01
3.877755511022043855e+00,3.106021974579686318e-01
3.887775551102204297e+00,3.150338864891396584e-01
3.897795591182364738e+00,3.196383393247558824e-01
3.907815631262524736e+00,3.244088291587511330e-01
3.917835671342685178e+00,3.293361394190528202e-01
3.927855711422845619e+00,3.344084189437659393e-01
3.937875751503006061e+00,3.396111555553756878e-01
3.947895791583166059e+00,3.449272682047607175e-01
3.957915831663326500e+00,3.503373122399546791e-01
3.967935871743486942e+00,3.558197875794459342e-01
3.977955911823646939e+00,3.613515358247312292e-01
3.987975951903807381e+00,3.669082097206541881e-01
3.997995991983967823e+00,3.724647968580478419e-01
4.008016032064127820e+00,3.779961790216312956e-01
4.018036072144288262e+00,3.834777089638507497e-01
4.028056112224448704e+00,3.888857874385860391e-01
4.038076152304609145e+00,3.941984248458164641e-01
4.048096192384769587e+00,3.993957736112604406e-01
4.058116232464930029e+00,4.044606192661147070e-01
4.068136272545089582e+00,4.093788199471503075e-01
4.078156312625250024e+00,4.141396855943389466e-01
4.088176352705410466e+00,4.187362894156195781e-01
4.098196392785570907e+00,4.231657051968751304e-01
4.108216432865731349e+00,4.274291647844786768e-01
4.118236472945891791e+00,4.315321306227102860e-01
4.128256513026052232e+00,4.354842786866812698e-01
4.138276553106212674e+00,4.392993876358081695e-01
4.148296593186372228e+00,4.429951306606257910e-01
4.158316633266532669e+00,4.465927674470857589e-01
4.168336673346693111e+00,4.501167350674642464e-01
4.178356713426853553e+00,4.535941385310267027e-01
4.188376753507013994e+00,4.570541442562499057e-01
4.198396793587174436e+00,4.605272828711642896e-01
4.208416833667334878e+00,4.640446714537926898e-01
4.218436873747494431e+00,4.676371694598397966e-01
4.228456913827654873e+00,4.713344869412821048e-01
4.238476953907815314e+00,4.751642679570496908e-01
4.248496993987975756e+00,4.791511759799907955e-01
4.258517034068136198e+00,4.833160112476961867e-01
4.268537074148296639e+00,4.876748920294613487e-01
4.278557114228457081e+00,4.922385323745933627e-01
4.288577154308616635e+00,4.970116478422683670e-01
4.298597194388777076e+00,5.019925178848110292e-01
4.308617234468937518e+00,5.071727290021139645e-01
4.318637274549097960e+00,5.125371166899688191e-01
4.328657314629258401e+00,5.180639168877224643e-01
4.338677354709418843e+00,5.237251295111594596e-01
4.348697394789579285e+00,5.294870882129862899e-01
4.358717434869739726e+00,5.353112222322902181e-01
4.368737474949899280e+00,5.411549885244392177e-01
4.378757515030059722e+00,5.469729456766609932e-01
4.388777555110220163e+00,5.527179356857003789e-01
4.398797595190380605e+00,5.583423356688966832e-01
4.408817635270541047e+00,5.637993390639963742e-01
4.418837675350701488e+00,5.690442248269137471e-01
4.428857715430861930e+00,5.740355734798223697e-01
4.438877755511021483e+00,5.787363904767368616e-01
4.448897795591181925e+00,5.831151001076627649e-01
4.458917835671342367e+00,5.871463769254980924e-01
4.468937875751502808e+00,5.908117863357280619e-01
4.478957915831663250e+00,5.941002114386912947e-01
4.488977955911823692e+00,5.970080493744164274e-01
4.498997995991984133e+00,5.995391672146672679e-01
4.509018036072143687e+00,6.017046147956365276e-01
4.519038076152304129e+00,6.035220996873948973e-01
4.529058116232464570e+00,6.050152376169646296e-01
4.539078156312625012e+00,6.062125999140791643e-01
4.549098196392785454e+00,6.071465876830557384e-01
4.559118236472945895e+00,6.078521701037697955e-01
4.569138276553106337e+00,6.083655311489528650e-01
4.579158316633266779e+00,6.087226746451683823e-01
4.589178356713426332e+00,6.089580415530244650e-01
4.599198396793586774e+00,6.091031951724196203e-01
4.609218436873747216e+00,6.091856293367358122e-01
4.619238476953907657e+00,6.092277513175268222e-01
4.629258517034068099e+00,6.092460850638847791e-01
4.639278557114228541e+00,6.092507317017816781e-01
4.649298597194388982e+00,6.092451132918477175e-01
4.659318637274548536e+00,6.092260132656204252e-01
4.669338677354708977e+00,6.091839134647064613e-01
4.679358717434869419e+00,6.091036141184039687e-01
4.689378757515029861e+00,6.089651102435308383e-01
4.699398797595190302e+00,6.087446865894621251e-01
4.709418837675350744e+00,6.084161839884565381e-01
4.719438877755511186e+00,6.079523832177808895e-01
4.729458917835670739e+00,6.073264484324967238e-01
4.739478957915831181e+00,6.065133708773415844e-01
4.749498997995991623e+00,6.054913547510335503e-01
4.759519038076152064e+00,6.042430904699920280e-01
4.769539078156312506e+00,6.027568657838200394e-01
4.779559118236472948e+00,6.010274718352971446e-01
4.789579158316633389e+00,5.990568689595112684e-01
4.799599198396793831e+00,5.968545854579135890e-01
4.809619238476953385e+00,5.944378315065039775e-01
4.819639278557113826e+00,5.918313195716460307e-01
4.829659318637274268e+00,5.890667920731937901e-01
4.839679358717434710e+00,5.861822664445097697e-01
4.849699398797595151e+00,5.832210170872855759e-01
4.859719438877755593e+00,5.802303228725638196e-01
4.869739478957916035e+00,5.772600176083724222e-01
4.879759519038075588e+00,5.743608890114204613e-01
4.889779559118236030e+00,5.715829788306144854e-01
4.899799599198396471e+00,5.689738424398258498e-01
4.909819639278556913e+00,5.665768299635434158e-01
4.919839679358717355e+00,5.644294523407595854e-01
4.929859719438877796e+00,5.625618942619166063e-01
4.939879759519038238e+00,5.609957313751977592e-01
4.949899799599197792e+00,5.597429015232784355e-01
4.959919839679358233e+00,5.588049692922693046e-01
4.969939879759518675e+00,5.581727103797462508e-01
4.979959919839679117e+00,5.578260280329353504e-01
4.989979959919839558e+00,5.577341990724996590e-01
5.000000000000000000e+00,5.578564328742743328e-01
